UserTag,LocationId,TimeStamp,CurrentlyIn,LivesThere
oneillchristopher,UiG,2021-03-09T21:12:33,True,False
josephjohnson,rKvhXpLvK,2020-03-14T20:20:53,False,True
kbaker,JLQ,2021-10-14T18:45:19,False,True
joe42,gWvcsPLf,2021-10-06T14:17:22,False,True
michaelwilliams,XljUcb,2022-11-02T03:37:03,True,False
jeffrey16,IEZYOpowWR,2021-01-21T15:57:59,False,True
morgan19,zWHpUBsVvM,2020-02-11T03:06:44,True,False
tgraham,EfwhLc,2020-03-01T07:56:44,True,True
mpeterson,ssyzyzTuO,2024-04-13T18:28:58,False,True
vanessajohnson,iQkLKnPB,2023-11-04T05:46:25,True,False
angela01,KaHwvbJx,2020-06-21T02:51:31,True,False
davisnancy,tuO,2021-01-02T14:19:25,True,True
nicolewade,mYFdvLVVbb,2023-12-27T04:39:25,True,True
mooremaria,CKfyVxTUV,2020-05-22T19:58:21,True,False
kingalyssa,IHUzSnSBq,2020-08-07T10:29:03,False,True
samantharobinson,gHq,2023-06-05T21:07:32,False,True
jimmy33,SZbBCCT,2022-10-31T02:46:38,True,True
barry11,bWxYePqov,2020-08-12T11:08:31,False,True
doughertytracey,gwwSr,2022-06-26T01:53:45,True,True
theresa54,puVZoZ,2023-12-04T00:11:52,False,True
wswanson,SAxyJH,2020-01-28T10:42:35,False,True
jessicalopez,EtOl,2023-01-10T10:49:30,True,True
mackenziebrock,yB,2020-11-22T02:36:09,True,False
brandihenry,WCk,2022-11-13T11:18:45,True,True
ehorton,mcWPgO,2021-02-05T20:05:37,False,True
onguyen,iQYn,2021-01-03T08:51:29,True,True
landrycraig,kTBPNtpeU,2023-04-23T07:19:57,False,True
waltonharry,jzobcBc,2022-11-21T02:57:26,False,True
brightelizabeth,dJXuLyaB,2023-02-17T19:36:24,True,True
jesusmorrison,MMuN,2023-08-19T07:04:59,True,True
glee,ZOznBJpT,2020-04-05T23:03:43,True,True
joshua27,IgFz,2021-05-07T16:58:32,True,False
sarah53,Dx,2022-12-24T12:16:29,False,True
ericward,RBjG,2020-01-24T21:30:55,False,True
kristenferguson,QhfJrSnkq,2020-02-16T05:52:52,True,False
veronica96,qAEv,2020-12-08T13:54:13,False,True
michaelallen,egRgbbE,2024-01-19T07:37:07,False,True
rioslori,DghXwtbdh,2020-10-15T10:34:28,True,True
zacharygray,MSf,2020-12-31T02:27:53,True,True
xcarrillo,oCg,2022-01-18T20:22:31,False,True
aholden,LUDx,2021-08-22T20:07:14,False,True
daviskristi,qtY,2020-02-21T10:44:34,True,False
adriennehines,MtbFVPMUbO,2021-12-08T09:47:23,True,True
xbaker,ZOznBJpT,2020-11-17T09:43:42,False,True
jorgejones,aflhghj,2021-07-20T06:16:18,False,True
melissajohnson,LaLvfJQxFX,2022-04-01T22:25:05,False,True
farmerjodi,CJRtWLMz,2023-11-26T17:12:10,True,True
garrettchristina,Ai,2021-03-27T06:21:33,False,True
brivera,Lz,2022-10-30T03:34:38,False,True
ndennis,gLzzqM,2020-02-11T12:01:42,False,True
carloswilson,FlqjztiTB,2023-08-23T23:48:09,True,True
stephenssamantha,hPdovww,2021-03-21T11:20:00,True,True
moorelawrence,xZbDySNGH,2022-09-22T11:27:21,False,True
jennifergreen,TZpAzSJsgQ,2023-04-08T16:14:55,False,True
ipark,ZeAgCYmEGY,2022-03-15T23:42:45,False,True
ruthwalls,sNkX,2021-08-26T07:13:00,False,True
malonewanda,kUHk,2023-04-23T03:26:28,False,True
sherry73,jF,2022-06-09T19:37:36,False,True
torresjennifer,d,2023-09-13T13:38:27,False,True
nathanielmcdonald,SZKE,2021-09-18T12:49:30,False,True
kklein,gtAzN,2020-02-29T04:15:33,False,True
hmorgan,eB,2020-09-22T07:19:22,False,True
michaeljames,EaxNkgY,2022-01-13T19:31:06,True,False
jennifer78,IKSXHHOG,2022-08-08T19:35:31,True,False
morganbrian,ND,2022-09-05T16:59:13,False,True
russellallen,TNKp,2023-02-12T21:35:21,True,True
flove,XBKc,2020-05-10T00:48:45,False,True
thomasdanny,Nzhtx,2021-07-22T19:58:54,False,True
glenn05,YycQRKukI,2022-12-10T12:13:16,True,True
hunterstone,WUg,2023-04-20T15:07:32,True,True
virginia15,WkpPMHFebe,2024-03-13T16:07:57,False,True
davidnguyen,DiUMZ,2023-12-28T09:42:27,False,True
kimkayla,IokEbgpe,2024-03-01T19:58:48,True,False
ericthompson,WUODfDuU,2023-01-08T14:07:51,False,True
perryvincent,cDAsBZezT,2020-12-08T03:33:56,True,True
theresa51,RbtZLxuX,2022-02-02T13:48:33,False,True
campbelldillon,dmkx,2020-11-07T03:12:37,False,True
natashamccarthy,ixfe,2022-04-03T15:58:53,False,True
matthewlowe,UCOxl,2020-05-09T21:22:58,False,True
conwaykenneth,MDNqFo,2020-06-14T17:35:05,True,False
barbara57,wvOMyfiDKN,2024-03-05T22:58:28,False,True
craig19,WOOSmARym,2022-04-19T05:18:34,False,True
fullersara,bUDdPVmQ,2021-06-21T19:43:07,False,True
emily05,hPSsRgblsm,2022-08-07T07:28:40,False,True
saramarquez,LBwaJBaT,2021-09-16T09:06:48,False,True
gwest,LDllmynxsQ,2022-11-11T12:05:20,False,True
kwells,HkcMw,2021-07-31T15:01:06,False,True
wendymiller,XYeJbj,2021-07-11T03:33:22,False,True
stevenjackson,yGMYOfksxg,2023-07-25T05:19:32,True,False
colton31,gWvcsPLf,2023-01-03T20:08:00,False,True
tammyferrell,olpogu,2022-10-07T23:39:15,True,False
ericmarshall,Zzu,2023-05-03T18:26:49,False,True
johnsonjessica,UJTOLbh,2020-03-15T14:24:31,True,False
mary03,Pkptjru,2020-06-09T15:05:29,True,True
tylergrimes,RH,2021-07-16T07:34:17,False,True
rgoodwin,wUPmscA,2022-09-05T17:45:51,True,False
kentmichael,QbeVe,2020-04-17T14:40:18,True,False
lorrainelang,ti,2023-04-18T20:19:50,True,False
pyoung,qcIoHY,2020-04-25T22:03:28,True,True
brittneywhite,NIU,2020-12-23T02:56:26,True,False
sarahhobbs,hKRW,2021-06-09T22:43:40,False,True
katelynmcknight,Va,2020-03-06T01:29:11,False,True
tarabaker,Pmk,2022-01-22T01:43:45,False,True
woodjeffrey,LoFiLqjUoB,2021-03-10T19:53:32,False,True
amandamitchell,wkwtAa,2021-10-05T08:10:45,True,False
luke46,PSoV,2021-06-03T11:22:52,True,True
marissabryant,GmzLQsINF,2022-09-05T11:49:41,True,True
elizabethphelps,xvnibDpA,2022-12-30T05:13:02,True,True
greenelindsay,TJufK,2021-10-21T17:44:10,True,True
gavin76,hcC,2022-12-02T17:51:57,True,True
gregory44,yEyHqF,2021-05-09T06:37:07,True,False
leah64,ixjlxSgaRS,2021-05-10T01:32:18,False,True
allison76,BSrHkElxY,2023-03-07T02:50:42,False,True
robin65,RscSZe,2022-09-10T10:05:35,False,True
tyleranna,lIo,2021-09-14T18:35:14,False,True
andreacruz,Gf,2020-07-26T23:25:37,True,False
slynch,bxJxINfXvc,2022-06-16T15:02:51,False,True
zlevy,FaIGUyh,2022-07-05T21:02:37,False,True
joseph25,CAtkMRUl,2021-01-14T19:50:12,True,True
ashleywilson,HQxpuMfTM,2020-08-22T03:01:11,True,False
guzmantyler,Xwa,2020-05-07T23:54:03,False,True
omills,gWThcFkm,2022-05-07T01:34:44,False,True
megananderson,e,2022-10-19T15:47:50,False,True
kelly93,VaiuEbQ,2022-10-08T18:23:48,True,True
shannondanielle,EJ,2023-05-04T07:38:38,True,False
johncoffey,UDVtLYO,2020-01-28T12:20:54,False,True
jessicawatson,ZABuQZRS,2022-08-28T00:24:11,False,True
jessica01,vcLuxHCCDs,2021-10-09T07:39:41,True,True
brandihernandez,GTtUYfYn,2023-07-25T13:29:09,True,True
eschwartz,FO,2022-03-05T17:26:12,True,False
stevenmorris,nmqjWzp,2020-06-16T11:44:14,False,True
richard32,iQ,2021-08-03T04:38:26,False,True
rosenicholas,iQBglnB,2024-04-12T06:04:44,True,True
buchananjonathan,IRFYg,2022-11-13T07:13:39,True,False
jonathanjohnson,culrGi,2023-08-15T05:15:21,True,False
heather86,gFGGpMMogn,2021-10-24T13:11:13,True,True
gallowayjames,QfeotHDBTO,2023-01-31T21:19:59,False,True
ericmarshall,RZitXFh,2023-04-23T13:26:42,True,False
denisehughes,OLVsQrl,2020-05-13T00:22:55,True,True
robin84,gVzMo,2022-10-29T05:48:10,True,True
faith13,JWAxEh,2021-08-28T10:33:19,False,True
zachary03,Iv,2021-10-27T19:12:08,False,True
lyates,ffrjOP,2021-09-30T22:50:46,False,True
carrierodriguez,xk,2020-10-03T12:43:56,True,False
louis48,VAxATEJyMN,2023-01-30T05:51:42,False,True
maryhenderson,hkZhNHZ,2020-09-18T10:54:07,True,False
john95,tK,2021-03-29T09:04:02,False,True
lwilliamson,vduJfdzb,2021-01-24T16:12:21,False,True
mgilbert,hLAPZTJCfF,2022-03-28T04:47:17,True,True
careyalexandra,bxXmDZsDoD,2020-06-05T18:05:03,False,True
duranelizabeth,VD,2021-06-01T12:15:01,False,True
stephenlopez,dzUhfGfrZ,2024-04-05T04:28:05,False,True
barnesdawn,xyd,2021-01-20T14:25:39,True,True
obranch,zcFFwuUkH,2022-12-13T09:26:21,True,False
kaylasellers,jMqxWSjbd,2022-12-11T12:08:12,False,True
teresalawrence,plOhc,2023-01-03T14:30:40,False,True
lwhitaker,xTWQF,2022-06-14T07:43:01,False,True
mclaughlinderrick,BOkS,2024-02-22T22:05:20,True,False
adrienneblackburn,VJArlmjH,2022-02-23T12:10:32,False,True
tammychan,Rk,2023-12-09T11:16:18,True,False
xallen,XpeqkFsO,2024-01-15T18:01:22,True,True
melissagarcia,dyKvOK,2020-07-21T18:45:15,False,True
austinreyes,wWzckLVbsI,2023-10-21T09:33:02,True,True
mccallpamela,NuXWyUAw,2022-11-08T13:08:49,False,True
andersonblake,qVGYeYlOjr,2022-06-18T10:54:06,False,True
ipoole,gvbju,2022-10-23T16:04:02,False,True
stacyrichardson,SeiIeDdtfW,2021-10-22T21:15:46,True,False
eknox,uFtj,2021-06-22T13:35:05,True,True
crystalschneider,WMAgXw,2020-10-01T16:03:09,False,True
mcknightlindsay,wDrplq,2022-07-10T15:04:10,False,True
maureenshepard,orytcbcyJa,2023-08-17T05:35:00,True,True
marissa41,XrWx,2020-10-26T16:26:05,True,False
johnsonlindsay,hyyeJXnt,2022-02-17T10:47:30,True,False
joseph25,HazmKO,2023-07-08T02:28:37,False,True
shawn59,Zi,2020-04-29T22:37:25,True,True
tperkins,zE,2020-11-19T08:10:12,False,True
harrisonrobyn,SvI,2020-06-09T17:10:20,False,True
nwright,tqRfRxKo,2023-01-31T22:24:43,True,False
clayanthony,TNKp,2020-11-05T06:58:04,False,True
sandersemily,mjGk,2024-03-20T08:36:15,False,True
knightleslie,JcLEFvrrd,2023-02-19T19:34:20,True,False
meganjackson,QQuqGr,2023-09-23T00:32:26,True,True
timothybaker,hHkxYuMXvw,2023-11-23T07:29:37,True,True
aaronzimmerman,nEMgAkpkji,2021-11-29T16:31:45,True,True
natashaodom,LrXY,2021-03-13T10:41:59,False,True
bwilliams,rgIdUWV,2021-07-26T00:46:10,True,False
paceamy,MVgZWnqqlh,2020-04-22T08:41:45,True,True
wcopeland,fepzOMJf,2022-12-10T06:27:50,False,True
lrios,kzKBIKgXn,2020-10-19T12:47:05,True,False
andrew22,zGWnN,2022-05-25T00:27:49,False,True
harrisontina,Pfu,2020-07-11T06:38:58,False,True
georgeterry,Hh,2021-02-09T14:35:47,False,True
brownsarah,IC,2022-09-15T02:43:32,False,True
hstewart,VTDUUFF,2021-10-11T06:26:43,False,True
donnabauer,KanZKod,2021-03-01T22:38:23,False,True
tmckenzie,kjYybyfr,2020-08-15T18:23:42,False,True
mariahuynh,kycZ,2020-10-26T07:55:59,False,True
fowlerdavid,bDtwrTMY,2022-07-09T00:55:13,True,False
millernatasha,SLZsN,2021-05-20T23:18:08,False,True
msimpson,sBVaNBh,2021-04-08T03:13:08,False,True
uferguson,pSjI,2020-09-13T21:13:56,True,False
mccallpamela,bKujDITH,2023-02-25T13:12:05,True,False
qdaniels,LLUJqL,2022-05-15T23:35:45,False,True
michael74,BzUM,2022-09-16T13:33:06,True,False
pagecarrie,ZyVpTO,2020-04-09T10:58:25,True,True
stephencollins,oTSqaqNzr,2021-09-30T10:44:21,True,False
thompsonscott,bxJxINfXvc,2021-06-11T19:15:43,False,True
kennethsmith,diDjB,2021-01-11T02:59:37,True,True
mckenziesampson,HUbkKzO,2020-01-23T10:10:07,True,False
kimberly67,Md,2020-03-29T03:43:58,False,True
stacypotts,zmZVU,2020-11-18T22:49:22,True,True
mejiachristopher,IYxxvw,2023-08-28T19:15:21,False,True
michelleholloway,UQnBfVSfSX,2021-04-23T09:25:13,True,True
heathersalazar,sZ,2022-01-08T09:45:44,True,True
alexandria17,nXw,2022-05-23T01:13:15,False,True
alex15,IYSn,2023-07-04T05:05:19,False,True
richard55,xQNSPkM,2023-07-12T03:30:32,True,True
haroldallen,nyswKxRLt,2022-09-29T11:23:34,True,True
christopher88,AbrQDBi,2023-02-24T18:34:56,False,True
penny56,CpkQbnJ,2020-09-28T04:22:11,False,True
lisacox,jvfUflJ,2024-02-13T16:15:53,False,True
keithnicholson,ILqVbiJ,2020-05-19T05:28:48,False,True
dryan,LJkoqsC,2023-12-27T08:46:06,False,True
zthompson,SqBlCz,2022-05-14T02:17:45,True,False
phillipssarah,hcC,2021-07-23T22:05:59,True,True
daviskristi,zQuhmdw,2022-10-21T01:27:47,True,True
maryguerra,SGkdJ,2021-03-10T06:01:10,False,True
harrellkeith,tWyPbFbCh,2021-11-02T21:05:00,True,False
yatesscott,OzLiujn,2021-12-29T06:18:52,True,True
jenniferstevens,zTNlPrvPHK,2023-11-27T09:33:25,True,False
hunttonya,oQ,2020-02-12T23:59:14,True,True
holdennina,VnY,2023-10-25T05:50:24,False,True
drewbradford,SHNi,2022-04-23T15:32:01,False,True
mitchell08,lFMObVeWj,2020-06-06T17:23:09,True,True
quinntracy,jODrv,2023-01-24T05:36:37,False,True
barbara54,XdoTuT,2022-01-14T21:53:35,False,True
judithwilliams,NzNEH,2020-07-31T15:06:59,True,False
dadams,uAwtxdAWJO,2022-09-15T23:18:28,False,True
alicebrown,IqK,2021-06-10T18:53:48,True,True
umarshall,ElxsJasJ,2023-04-16T05:07:09,False,True
brittneywhite,ZTHhSlXX,2021-11-30T05:01:05,False,True
duncanjustin,mZE,2022-04-28T00:38:08,False,True
masseyamber,aLlrqzaz,2021-09-06T21:26:57,True,False
jacquelineellis,LOSstE,2021-02-25T08:03:24,True,True
nnichols,TqW,2023-10-10T02:17:20,False,True
banderson,OSQgN,2020-06-24T08:18:45,True,False
davidmoore,mVsVCG,2022-10-26T18:53:01,False,True
brianlee,Sp,2020-04-22T07:28:31,True,True
ojacobson,NJbsMmd,2021-06-21T19:06:18,True,True
sharonaustin,Bq,2023-05-03T14:29:31,True,True
mary53,SetPEFh,2024-03-01T02:08:58,True,True
eric67,ybNJTUPWk,2024-01-06T11:54:16,True,True
lorrainelogan,ze,2020-11-22T18:26:13,False,True
iparsons,rlJ,2023-09-08T15:14:52,False,True
emilyscott,zplAoxmk,2020-08-19T10:01:25,False,True
umcneil,KlSEsnJ,2022-05-29T21:33:08,False,True
garrett18,XUeZNKdL,2022-12-11T14:33:18,True,True
allenlevi,WkQyKQHXNX,2022-08-03T09:45:50,False,True
ashley98,PYxHS,2021-12-08T05:45:33,True,False
william78,twersA,2021-03-13T14:26:09,True,False
hannahraymond,JHnVACuYr,2021-10-27T09:50:22,False,True
santosrichard,lBEnXzw,2023-11-24T07:16:28,False,True
wattschristopher,pj,2023-02-10T11:28:30,True,True
lorimoreno,RbLbN,2021-05-10T20:55:21,False,True
emilymoyer,OWnAfqvpWk,2020-12-31T08:00:13,False,True
rcruz,WJPOHSpQj,2023-01-15T18:32:35,True,False
cortezbrandon,JZK,2024-01-23T04:59:47,True,False
tracimoore,KUYcVkbo,2023-02-12T17:41:53,True,False
carmen14,nKwtkN,2020-08-03T12:30:46,True,False
joneskenneth,SrvVgEgu,2022-11-28T04:52:00,False,True
cpena,wHugDLohc,2022-10-15T08:07:53,False,True
juliabrown,Bnsc,2020-09-15T09:57:31,False,True
amber13,yJWGScKZm,2021-04-28T21:05:23,False,True
chelseacarlson,lCE,2021-06-02T04:48:26,True,True
diazkristen,lKhNGPsD,2023-12-11T23:28:32,False,True
mccannjessica,ybNJTUPWk,2021-10-19T08:31:04,False,True
melissaperkins,ImIhUHvOxS,2023-11-25T05:10:58,False,True
markjohnson,cxNPCZoEA,2023-04-06T10:44:15,True,True
thomaschristopher,TERa,2021-01-23T10:23:46,False,True
smithlisa,KiJmUcSDo,2022-04-12T09:05:47,True,True
samuel95,qIhXUmsXI,2022-09-21T20:07:17,True,False
deleonearl,QtSV,2023-07-23T05:37:39,False,True
fmcneil,Shdlr,2021-01-02T11:30:58,False,True
ashleygriffin,yZArgOT,2021-01-29T10:49:49,True,True
iwalter,FZ,2021-09-12T02:59:00,False,True
emilyford,UFLifUb,2024-03-21T16:08:23,True,True
peter11,dyKvOK,2021-09-29T21:53:38,True,True
murphybailey,KXuWfq,2022-02-26T00:44:21,True,False
tclayton,uSPWhu,2022-10-02T16:47:06,False,True
dsingh,BKDvN,2020-07-22T22:36:39,False,True
shawn40,BaMrUITCB,2024-03-01T06:41:10,False,True
aguilarhailey,imNMKk,2022-05-25T14:47:25,False,True
katherine64,IhzDlbK,2022-02-27T14:27:41,True,True
wjuarez,CeTN,2021-10-06T16:52:34,False,True
swhite,QmbaWtVgx,2022-07-25T00:59:45,True,True
chelsea89,aflhghj,2020-01-10T06:10:17,True,False
sheila52,isbKRgE,2022-10-04T07:09:38,True,True
jmartin,InNsVRcMU,2020-09-21T19:02:44,True,False
brian97,GTKtbh,2023-04-01T01:14:52,False,True
ewright,kbNSH,2020-05-17T22:40:44,True,False
morrisscott,xyNCJXkOR,2023-07-21T16:49:09,False,True
cwright,cObjOW,2023-02-02T04:44:59,False,True
butlerheather,kvXzs,2022-01-28T09:55:15,False,True
matthewlowe,FPUIXPE,2020-01-13T21:55:35,False,True
xrivera,DpOmVHrM,2023-06-18T09:30:30,False,True
kristinmiller,tOTI,2023-08-14T20:42:44,True,True
walkerchris,mkWxEQ,2021-05-23T00:01:09,True,True
vicki21,OZW,2022-05-10T19:15:49,False,True
jeffrey16,WD,2024-01-18T00:38:23,True,False
norma56,rdQuO,2022-12-01T09:17:11,True,True
kara62,jTsKF,2021-08-20T15:30:21,False,True
yharvey,QXgGkhdW,2020-08-09T02:09:01,True,False
abigail40,ywvpH,2021-12-11T22:59:03,False,True
georgerobinson,Tb,2021-08-17T22:50:24,False,True
bradley08,dLkk,2023-09-20T13:18:29,True,True
kathrynschmitt,KrzUBdmPM,2021-01-03T16:03:39,False,True
jwilliams,NKWJeZuQ,2023-07-31T09:24:15,True,False
gsanchez,nFEILcHo,2023-08-01T10:54:28,False,True
jonathan77,sDfLP,2020-12-18T23:38:28,False,True
taylorgeorge,EjnxsulcV,2022-05-10T15:13:02,True,True
vicki33,Qoqo,2020-01-07T22:53:44,True,True
laurenbrown,vM,2021-04-10T16:03:29,True,False
ocastillo,gqZUf,2022-04-01T12:37:24,False,True
ecunningham,xCM,2020-08-03T18:07:24,True,True
hannah31,RsGM,2024-03-14T02:43:43,True,True
belinda23,ClOXNabsQ,2020-01-13T04:45:09,False,True
ewhitaker,OOgwnWP,2021-08-24T17:51:32,True,False
scott96,SXAVUqdPhu,2022-02-28T04:52:39,True,False
goodwinsarah,djUqRF,2021-10-27T13:19:21,False,True
kingwilliam,jF,2022-10-12T06:00:23,False,True
ssteele,YopnI,2022-05-22T23:03:31,False,True
wpratt,IxLNVQjPuZ,2023-09-07T10:31:22,False,True
joe91,EYYMszkqM,2023-07-29T13:29:08,True,True
stephanieoconnor,HcWY,2023-01-07T00:31:29,True,False
davechang,QZg,2022-04-30T20:05:26,False,True
adamsshawn,wiFcrKwQ,2023-11-15T20:53:54,True,False
aaronking,VzXjeGl,2024-01-19T16:44:18,False,True
steelethomas,ruseIsGjLJ,2021-08-30T17:13:52,True,True
rebecca63,LXARAz,2022-10-11T02:11:46,False,True
megangordon,pqQJZfjm,2021-11-10T05:13:38,False,True
freemankristina,Tr,2021-03-08T22:51:35,False,True
robinsonapril,OlfTLnR,2021-05-24T13:51:46,False,True
sandra10,DmfawVI,2023-01-17T17:29:19,True,False
scott79,J,2022-06-05T01:08:43,True,True
michaelharrison,eDkJSnioPX,2021-03-02T02:59:45,False,True
granthughes,qHWiFyVmXE,2023-06-11T19:08:51,False,True
hbeck,xY,2021-08-30T03:08:20,False,True
petersonsamuel,dMUXbpx,2024-02-21T21:29:36,False,True
jasonnoble,cCOncRzzFz,2021-07-05T10:17:26,False,True
dunnregina,LoFiLqjUoB,2020-03-03T14:57:53,True,True
ashley74,Tqd,2023-11-02T08:05:57,True,True
whitedawn,yfS,2020-08-19T21:54:58,True,True
garrisondenise,jdOsEEm,2022-03-22T13:01:29,False,True
deborah18,Hko,2023-12-24T06:02:25,False,True
jessica01,HWI,2021-12-26T01:19:43,False,True
nataliegray,Lj,2024-03-06T17:47:55,True,True
jessicawatson,lDx,2021-06-06T00:28:40,True,False
acrawford,ygeFqplnL,2020-08-21T00:09:59,True,False
suttoneric,SjcP,2022-04-09T07:08:33,False,True
leonjames,RoPduEj,2021-11-05T09:42:25,False,True
mitchellclark,YHZzUptky,2020-02-01T17:29:14,False,True
tammy04,pDF,2021-03-06T23:16:05,True,False
patriciagarcia,BNpuSE,2022-04-24T15:06:51,False,True
hallalexander,pC,2020-10-27T04:23:22,True,False
rodriguezlindsey,WuVEfLqf,2023-11-07T06:41:26,True,True
gregoryjulie,EBEyKZoY,2020-11-30T19:21:17,True,False
scottobrien,UIKgMlxSG,2021-09-10T16:38:38,True,True
marissa41,weagmIOTU,2024-04-11T00:34:28,True,False
jason78,JLo,2020-10-22T12:59:55,False,True
landrews,SwPGPdM,2020-11-29T01:01:00,False,True
lisastark,GMBVIvttzO,2022-04-06T23:06:27,False,True
drichmond,CrIcTU,2022-02-16T10:20:23,True,False
chadevans,PtyFd,2023-03-15T18:12:03,True,True
ywatkins,DSpZTdWI,2022-07-23T16:55:42,True,False
megangordon,aVRpnwZFiJ,2023-08-11T11:43:55,True,True
davidsonjoseph,rVuVbiUsy,2023-06-05T05:32:58,False,True
hdominguez,ANDiPOG,2021-07-07T16:59:35,False,True
gregory68,QMFtGmc,2023-01-12T20:53:12,True,False
robyn00,mX,2024-03-26T10:19:40,False,True
nathanpotter,adlsCSPSHf,2020-02-01T03:39:34,True,True
mejiacameron,MFpdakFzvY,2022-09-06T15:56:26,True,True
theresa00,gqzT,2024-03-16T17:28:18,True,False
aramos,mf,2020-02-13T16:35:32,False,True
millerpamela,jpSJ,2022-11-07T09:37:10,True,False
danielhernandez,bTNX,2021-02-07T07:58:40,True,True
tylergrimes,dqV,2023-09-06T17:37:42,True,False
eric78,IkL,2022-04-15T14:44:28,False,True
amandagarcia,MTCRNu,2023-04-30T08:17:34,False,True
hdominguez,HtUE,2020-04-19T12:43:58,True,False
adamsholly,pfDJPb,2024-03-22T03:23:57,False,True
armstrongbarbara,UkPQgGXiJ,2022-07-02T07:42:26,False,True
maryhenderson,ePYouBln,2022-06-05T08:50:44,True,True
cameronwright,syO,2020-05-07T17:12:21,True,False
brandon67,ClLx,2023-12-14T20:40:52,True,False
andersontabitha,EPgdxDXd,2022-08-13T14:32:04,True,False
ryan70,xnnLtEJq,2023-02-01T09:12:56,True,True
qwalton,QUIyxRSPAY,2021-10-05T15:01:41,True,False
fjohnson,MbHzbUT,2022-10-02T04:55:57,True,False
gdiaz,cURb,2020-10-24T02:11:09,True,False
penadebbie,sUqbq,2022-02-21T16:05:54,True,False
turnerjoshua,tXLIyb,2021-04-28T01:04:30,True,False
adamslynn,PIu,2023-11-01T23:07:19,False,True
kimberly86,jCbFmrG,2022-01-04T12:57:21,False,True
jessicathomas,XdWnrlB,2023-12-27T10:20:34,False,True
thomasangela,LPW,2023-03-06T15:55:24,False,True
matthew75,YqvvXPW,2024-02-04T02:30:21,True,True
kristenpotter,gUT,2022-04-17T07:25:50,True,False
gjones,Tnazy,2023-07-31T22:52:13,True,False
goldenthomas,fLTti,2023-01-22T13:46:29,True,True
kellerandrea,TD,2023-11-21T13:22:58,False,True
ochoajustin,mdFjMil,2021-08-11T01:25:52,False,True
banksscott,qsdVO,2022-07-05T11:45:52,False,True
calebjimenez,KIv,2024-04-04T19:58:08,False,True
patriciabuck,htt,2020-03-11T14:24:31,True,False
qdavis,BPd,2020-05-12T16:17:40,True,False
rmullen,KEjB,2020-11-07T09:42:15,False,True
crystallee,AMpWwInQIe,2023-08-09T00:21:16,True,False
awright,FTo,2023-05-11T16:36:46,True,True
mballard,tSv,2020-06-16T10:36:50,True,True
roberthernandez,DghXwtbdh,2020-05-20T21:48:06,False,True
robertchavez,nNtBFsQJmF,2022-06-02T17:42:42,False,True
gstrickland,nhmq,2020-04-02T21:39:44,True,True
lisa66,GNIOfcj,2020-01-11T16:43:31,False,True
gonzalesandrew,GThEmUTPwn,2023-01-15T09:16:33,False,True
nancybrown,oKmfLLhV,2023-09-15T11:24:38,False,True
loganbrandon,aKTexI,2021-07-07T10:07:19,True,True
kristenpetty,UhNS,2021-02-07T03:23:06,False,True
boltonjose,fepzOMJf,2020-04-04T12:27:02,True,False
lesliebranch,QDogaHYcLv,2022-05-17T17:53:12,True,True
deanna15,XZ,2020-04-05T06:20:21,False,True
smoreno,nEg,2023-09-21T10:14:52,False,True
karenpearson,fvKmDsw,2020-03-25T05:15:51,True,False
collinschristina,dzchD,2021-02-11T20:05:54,False,True
saramarquez,JrVeLKzqIx,2021-11-04T12:49:53,True,True
lopezryan,gif,2023-10-02T22:13:16,True,False
apena,aBZj,2020-10-05T03:29:48,False,True
orobertson,Vk,2022-05-22T01:58:52,True,False
jennabradford,DyViVXoD,2021-08-07T02:09:05,False,True
hailey17,yP,2020-11-30T05:10:35,True,True
colemanclaudia,xPfENcdRO,2023-12-17T05:14:05,True,True
erinmejia,pJsAS,2021-07-20T10:35:16,False,True
andrew68,NeetIJ,2020-06-05T18:27:52,False,True
qroberts,KpDmyN,2023-10-14T22:45:07,False,True
mfisher,tImYcYQQBt,2023-02-15T21:41:48,False,True
amay,UmLo,2024-02-28T00:12:36,True,False
joseph94,TdWuPwFHg,2023-09-28T15:49:14,True,False
dustingreene,KAGSWy,2023-12-21T07:43:55,True,True
santanasara,gO,2023-11-07T21:49:18,True,False
sandersemily,Da,2022-02-03T08:16:27,False,True
philipburch,toe,2023-07-18T23:14:25,True,True
robertbrown,nQ,2022-03-13T08:47:17,False,True
obrown,S,2022-09-27T10:45:02,True,False
gainesgabrielle,gKXOTAI,2023-03-12T21:09:21,False,True
colemannoah,NuIKkpIfBk,2022-03-14T08:16:43,False,True
michaelspencer,gfXhnMsV,2022-11-12T16:19:24,True,False
lindsay06,gffleA,2020-05-05T18:22:24,True,True
dawnguerra,wfJ,2022-06-18T23:29:25,True,True
qwilson,gnT,2021-11-15T02:39:04,False,True
shelly13,bsHmriFT,2020-09-20T21:53:16,False,True
alexanderkimberly,PFyFWFigUy,2020-04-29T11:59:59,False,True
brittneyberger,uoVDlIKYne,2020-09-02T00:11:40,True,True
jenniferperry,oOFsPqGMq,2021-12-04T20:11:13,True,False
ewhitaker,NTX,2023-05-07T21:15:12,True,True
carrollscott,eHN,2023-04-26T23:34:09,False,True
pamelabrown,aUtrBRu,2021-07-11T08:58:09,True,True
jennifer84,Hh,2024-02-23T01:51:16,True,False
byoung,RcTMOnmlq,2020-04-28T04:47:57,False,True
