UserTag,LocationId,TimeStamp,CurrentlyIn,LivesThere
kennethgray,JKWcH,2022-01-12T04:28:56,True,False
olutz,WGwG,2022-05-06T11:44:03,True,False
johnsonmorgan,WhAEKOuCds,2020-10-22T21:03:59,True,False
thompsonlaura,xXokNg,2022-06-30T11:25:32,True,True
lawsonraymond,fQXhUEh,2022-02-18T00:29:43,True,False
mitchellobrien,PC,2023-04-28T11:04:08,False,True
jeanette15,escQ,2020-02-19T05:48:20,False,True
ryanwest,fWcohU,2021-06-03T05:07:06,False,True
cruzlauren,FuCgt,2023-11-22T10:02:32,True,False
john25,ml,2023-03-23T02:19:06,True,False
ucline,vTJoZ,2020-04-24T15:32:32,False,True
katherinewolfe,TS,2020-01-05T09:39:07,True,True
nicole01,EVL,2022-04-21T07:47:18,True,True
emilyflores,xHRytJyRh,2022-06-19T08:58:26,False,True
robertwallace,TgkT,2023-08-24T10:04:21,False,True
ypeterson,qULKHAbsDp,2022-05-24T17:00:56,False,True
josephdarren,OffoAq,2020-12-06T16:11:43,False,True
harristimothy,UDrMSN,2020-05-29T13:26:05,True,False
bradleyregina,bmldLSguP,2020-11-18T20:10:59,False,True
andrewmccarthy,Vvf,2021-01-14T00:46:00,False,True
mike35,vP,2022-05-04T21:24:03,True,False
cohenjennifer,npHu,2023-04-13T07:26:51,True,False
walkererica,jOUZRM,2022-07-01T05:00:53,True,False
parksdustin,CZm,2022-03-04T08:41:06,True,True
katrina03,RTnvHMypHo,2022-09-20T18:28:29,True,False
rodriguezrichard,SjweL,2021-08-22T14:39:54,True,False
katherine08,HAuJ,2021-07-17T04:09:44,False,True
jcooper,IsfTpF,2024-04-10T06:31:52,True,True
davidsanchez,RDUiYe,2023-10-04T12:28:37,False,True
rreed,WQGZXevO,2022-12-30T10:23:09,False,True
eadkins,VGT,2020-07-17T17:43:46,False,True
lisaavery,aNBgrzP,2022-06-05T13:19:20,False,True
nathanleach,cdHvRmJH,2022-10-24T05:12:13,True,False
simpsonmichael,qIhFVIVAf,2022-10-08T18:48:09,False,True
lecatherine,HiYJ,2021-02-16T15:13:42,True,True
wadejeremy,OmQShktfk,2020-10-03T05:16:53,False,True
ramseyjulie,uIASeKiiCB,2021-05-17T11:58:40,False,True
debraosborn,bDiR,2020-07-11T10:01:28,True,True
wkelly,uyPtP,2021-01-25T13:06:12,True,False
xbooth,DjCMToCCpy,2020-11-27T07:51:55,True,True
nmontoya,lljD,2022-09-29T11:09:07,True,False
nicholas79,IdL,2022-07-03T04:44:15,True,False
johnmyers,bpKVOrPVv,2020-03-20T14:53:01,True,True
fsummers,TRxbJsifi,2020-01-19T21:25:03,False,True
johnathan33,OSOVS,2023-10-08T20:43:24,True,False
dillon74,acMGkpRa,2020-11-06T11:11:15,False,True
garylane,sX,2020-04-26T21:41:10,True,True
websterchristopher,MXvoidfquG,2024-03-12T00:00:40,True,True
erikcalderon,eVcmOm,2021-04-18T02:57:42,False,True
xcollier,dAWqohEG,2023-05-11T07:26:55,True,True
amberhurley,TpnXWjwa,2024-02-17T08:43:09,False,True
cheryl99,HeMYAQimn,2021-09-29T14:27:01,False,True
simpsonmelody,CpyuMaH,2023-04-02T17:47:03,False,True
dylanwaters,LpRzKqR,2022-06-24T07:24:15,True,True
carlacurtis,PYkZG,2020-05-02T17:45:06,False,True
leonard79,wJRuCMrQb,2024-01-06T04:39:44,True,True
hicksgregory,USWuVtB,2022-07-11T11:34:33,False,True
georgeestrada,DqxW,2021-09-06T16:33:08,False,True
figueroadenise,VzwpJCH,2023-09-27T09:50:10,False,True
davidhayes,Tre,2022-04-02T20:47:34,True,False
anthony69,nQELyFaxSu,2024-01-23T21:02:42,False,True
garrisonandrea,LFPdrqck,2023-08-12T02:14:06,False,True
sandraperez,uXKnkh,2020-11-19T06:31:03,True,False
randyalexander,GwsQv,2021-08-23T05:12:12,True,False
yjordan,DbcBcUOGg,2024-03-26T20:30:16,True,True
hpayne,alR,2024-02-10T02:11:22,False,True
downschad,cL,2022-08-19T23:50:10,False,True
bshea,cJjdagzcr,2020-07-12T14:45:44,True,False
petertorres,nQELyFaxSu,2020-12-29T22:13:27,True,True
lauraanderson,iBtkCWkhr,2023-03-10T02:33:49,True,True
fpatterson,sSoJZWB,2020-02-17T00:58:46,True,False
ebradshaw,oZRdPUlP,2023-02-21T00:26:32,False,True
akelley,FGRgwELPBO,2020-05-25T10:24:22,True,False
shepardjocelyn,UvtditbzrA,2020-04-04T13:52:22,True,False
melissastewart,sJZEp,2022-10-18T20:36:23,False,True
nelsonanthony,ZpBUGwZIas,2020-03-07T23:30:34,False,True
christopher49,dsXF,2022-03-31T03:48:52,True,True
ununez,Xqudv,2021-12-26T15:33:08,False,True
lriley,QTk,2020-03-11T00:25:08,False,True
tiffanywarren,XMMHUTNnUb,2022-01-01T21:23:15,True,True
cynthia41,KqCoPYi,2020-03-04T11:07:22,False,True
angela71,EkJgMd,2020-10-20T08:23:30,True,False
lisagarcia,qIVWONSRrz,2021-06-10T20:27:14,False,True
santosanthony,DiLcgOEc,2021-08-14T12:00:35,True,False
zhernandez,vyAv,2023-01-03T02:35:12,False,True
tdiaz,Qe,2021-07-15T19:48:00,False,True
matthew51,hQxWSiAFE,2023-03-12T14:43:29,True,True
cruzlauren,Qj,2022-08-30T14:13:09,True,True
rstrong,p,2023-09-01T17:19:42,False,True
ebishop,LzzztTMwgi,2023-04-10T21:59:47,True,True
mackronald,pWXtg,2021-02-18T10:23:19,True,True
rachel64,Zf,2022-07-02T19:41:38,False,True
andrewpatterson,vqhDAHt,2023-06-22T20:01:34,False,True
kathleen46,xHn,2020-11-30T10:03:11,True,True
allisonprice,StMM,2022-04-02T10:55:22,False,True
thompsonalexander,wfi,2024-01-03T12:45:42,True,True
megan38,XxDB,2023-12-21T05:13:47,True,True
jasonhaas,ehJsrOlK,2021-01-04T00:04:36,True,False
theresawilliams,hLwQciBi,2022-08-29T23:46:30,False,True
bowenlogan,nh,2023-10-13T20:17:56,False,True
justin30,xLFAOXV,2023-06-28T20:03:29,False,True
nsanders,VPPxPX,2023-06-15T17:21:42,False,True
zhernandez,oZd,2022-05-23T14:23:46,False,True
hpayne,OQQltq,2024-03-12T10:29:36,True,False
gbaker,ED,2020-02-07T23:26:45,False,True
melindaarnold,Eoatbu,2022-07-28T09:30:19,False,True
utaylor,LrwX,2020-03-28T19:53:05,False,True
wmyers,eNkUcVb,2020-02-22T13:57:25,True,False
torresluis,isMsVSDd,2023-03-22T13:56:04,False,True
matthewjackson,rxLqH,2021-08-12T23:58:46,True,True
jose75,oMYkJHR,2022-09-17T08:18:06,False,True
cassidy67,DUd,2023-09-23T01:21:31,False,True
alison58,BgY,2021-11-03T05:17:09,False,True
brandon26,jqETqA,2022-09-15T22:46:38,False,True
traceygrant,hLwQciBi,2022-10-25T10:06:34,True,False
campbellsarah,sxGhV,2022-04-12T15:50:55,True,False
ywheeler,hl,2020-06-21T09:39:29,True,True
dmedina,DqxW,2022-07-01T16:11:46,True,True
danielrichards,qCXlS,2021-08-21T22:09:30,False,True
irobinson,rmrLUqFA,2021-08-07T04:16:27,True,True
santosgloria,yqU,2023-01-15T18:24:05,False,True
emilygutierrez,GzRnFZeUE,2022-08-02T14:43:29,True,False
michael02,gMFVI,2022-05-26T09:51:51,False,True
lopezlaura,zhoM,2023-10-12T11:34:57,False,True
eadams,BgqF,2020-06-20T09:18:59,False,True
randerson,CDlyYJYhG,2022-03-20T09:45:28,True,True
brianacevedo,YNPn,2023-02-08T22:01:56,False,True
madisonbarnes,ONwnyqC,2024-03-25T18:12:33,False,True
brittanycastro,udJUN,2021-01-25T00:52:22,False,True
ahamilton,RLe,2023-03-15T09:42:32,False,True
cynthiacastillo,wTuLeZW,2021-11-05T02:46:08,False,True
alexiswilliams,MR,2020-09-18T11:30:45,False,True
scottatkinson,Euxfg,2021-08-10T10:17:44,True,True
duanecampbell,qYXSukuI,2021-12-19T10:44:11,False,True
gomezmark,ynl,2022-01-14T19:02:28,True,True
wadeallison,poixczumXb,2023-07-03T05:17:12,False,True
jacksonsarah,mqRVRdK,2021-09-25T04:45:40,False,True
paulbuckley,LrxAE,2021-06-16T03:31:40,True,True
kristi65,wbEYwghjZv,2021-11-01T15:15:30,False,True
newtonashley,TmkO,2022-03-13T15:15:32,True,True
katherine08,AMYeYZg,2020-03-19T16:16:32,True,False
phelpsgavin,RpQfc,2021-06-28T00:23:08,False,True
julielyons,HAlq,2023-08-17T01:14:05,True,True
qrivera,qLFwLeTHVT,2024-04-08T00:54:13,False,True
stephanie74,GrizMvwLG,2021-01-11T06:35:53,False,True
candace22,LCcwJ,2020-07-16T02:14:48,False,True
martinkaren,WfszCQNDq,2020-02-12T02:14:10,False,True
vincentcampbell,EuTSuiHTu,2020-08-12T13:32:10,False,True
john21,AXlHDcOIw,2023-03-31T06:34:03,False,True
punderwood,KNfTGFP,2021-01-04T10:25:59,False,True
nmontoya,oiRtlQjtv,2023-06-02T05:11:51,False,True
linisaac,MGQUvJSqcu,2020-07-13T06:58:40,True,False
alejandrojoyce,trx,2020-10-12T14:28:48,True,False
drogers,AVxbSAq,2020-12-18T01:48:25,False,True
keith71,ctV,2023-01-27T00:50:22,True,False
ryancraig,ERWOpCV,2023-10-12T10:52:01,False,True
rebeccameyers,aL,2020-02-20T12:53:39,True,True
fscott,IlJardJmr,2023-12-03T17:08:17,False,True
joshua04,KJmLwNkE,2021-10-03T13:56:11,False,True
xbaker,wgNDSFRCjM,2021-11-21T10:01:34,False,True
carrie90,xpZPTWo,2021-06-22T15:01:44,True,False
xconley,RXjvj,2023-05-29T17:19:22,True,True
weavermelissa,GSE,2020-07-26T21:11:08,True,False
troy37,fHORRUGZ,2023-01-11T14:01:49,False,True
victoriawilliams,WjkSODRHt,2021-03-06T22:08:08,True,False
heatherfisher,qPG,2023-10-10T08:18:26,False,True
david17,kpgkg,2022-08-02T22:14:13,False,True
iwalls,xaIHHmii,2022-10-16T04:29:54,False,True
nicole14,sCmd,2020-05-02T19:44:33,False,True
wpetty,xdEg,2022-06-08T11:41:04,False,True
karengreene,CWjx,2022-05-31T20:35:18,False,True
cathy90,nZeqnFO,2024-02-26T02:36:09,True,False
daniel84,OqY,2021-09-06T03:36:52,False,True
hugheschristopher,mhiGQ,2023-03-31T17:11:25,False,True
bcalderon,vGnmxK,2022-05-24T12:34:55,False,True
zmcmahon,UZbj,2023-12-12T16:49:59,False,True
ballardjessica,WPoAVXJoW,2022-10-26T04:50:12,True,False
gregory63,MueMsSjrQn,2024-03-06T08:17:17,False,True
ycarlson,Kckm,2020-06-24T22:25:23,True,False
edward72,jkP,2020-02-20T21:31:14,True,False
davidjohnson,KczxhXmBD,2021-12-11T05:23:20,True,True
cortezjohnathan,lx,2021-12-26T03:13:58,False,True
elizabeth14,EsTquZI,2024-01-05T21:03:54,False,True
ilevine,KtiMyRffl,2020-03-06T15:25:34,True,False
ttorres,EcbzWVWs,2021-07-31T05:37:20,True,False
jacksonsarah,iIhnD,2021-10-21T07:11:18,False,True
peckeric,fCrac,2021-12-29T11:53:28,True,True
spencerroberto,hIo,2022-06-24T19:09:12,False,True
steven73,tZUNuTi,2024-03-19T18:46:00,True,False
williamsjesse,aFhvXamu,2022-08-08T07:31:54,True,True
patrickdixon,ARtLOlT,2022-02-12T05:51:57,True,True
lunabriana,IiWoUw,2021-03-31T08:06:36,False,True
ilewis,SVO,2023-06-29T21:46:52,True,True
pmiller,SkoK,2020-05-06T21:42:39,True,False
calvinsmith,WJNVNEicr,2020-07-07T18:01:58,False,True
ihenderson,loHsF,2020-01-14T20:14:28,True,False
graycharles,nBjkdLT,2023-09-29T12:55:18,True,False
xavier79,wBCOOPbTW,2023-03-19T04:58:13,True,False
crystalnash,cETneYc,2022-06-05T23:56:46,False,True
pbenjamin,FRF,2023-07-18T06:32:57,False,True
lisa61,Ysf,2022-09-29T18:06:04,False,True
smithseth,aCJNI,2023-05-25T02:38:06,False,True
mckeeryan,fJGQUD,2020-11-27T02:47:19,False,True
zalvarez,WfK,2020-02-27T12:01:09,False,True
lauraweiss,qsw,2020-09-13T13:36:41,True,False
meltonnicholas,rzioGntEHC,2023-04-25T19:08:25,True,False
catherine00,LHgA,2021-05-03T18:51:24,True,True
browncrystal,kwQlSk,2023-12-07T20:42:34,False,True
sean42,xn,2020-09-29T03:10:02,False,True
pattersonvanessa,Ss,2023-02-26T06:11:54,False,True
richardsonshawn,iBtkCWkhr,2020-12-09T23:48:55,False,True
welchjennifer,WbKNac,2020-05-21T08:01:04,True,False
donnarodriguez,BzYSKgCVY,2020-03-07T00:17:56,True,True
ucrawford,GEj,2020-09-25T03:59:48,False,True
lisanewman,ybnYXHwuQl,2023-04-20T03:51:58,True,True
bmacias,KBXlKZoIH,2021-07-17T05:30:02,False,True
allisonfuller,UOI,2021-10-21T20:40:55,False,True
michelle62,fWcohU,2023-11-06T10:47:55,False,True
mprice,ZtvwcXh,2020-05-01T12:33:17,False,True
jmeyer,AKZSUQTzpj,2020-07-30T13:17:10,True,True
mhamilton,IsYTWf,2022-04-13T07:22:10,False,True
davidgarcia,RHRBc,2021-07-06T08:50:00,True,True
knoxjennifer,BOwihsEVzN,2020-01-02T23:58:12,True,False
hwebb,WhmVTKYEoB,2023-09-12T04:57:55,True,False
bgrant,ydPuOLzQCy,2022-03-03T14:38:18,False,True
lisa46,nIvvTcyx,2022-12-10T17:10:54,True,False
richardpeters,FgMUCKU,2022-05-03T12:08:28,False,True
josemercado,fzsngYXlwM,2020-05-25T13:46:44,True,True
bcook,xlZrXGqi,2024-01-17T03:25:26,False,True
howard40,omnwIZ,2021-03-06T03:02:39,False,True
amybrown,gNYOCUKJ,2021-11-16T18:54:21,True,True
barbara28,YVVTBfi,2022-02-17T21:28:35,False,True
danielle12,CgECvWOE,2020-10-02T02:39:44,True,False
margaretibarra,SyVTAyC,2023-09-05T22:46:19,False,True
clarkmegan,eABNZ,2022-09-03T09:12:12,True,False
carlosdavis,JsRnNzNPv,2022-07-15T21:11:06,True,True
stevenramos,EoAO,2020-06-26T16:46:43,False,True
baileysarah,UjVWkF,2020-06-14T04:34:50,True,True
ucrawford,QXuI,2022-08-15T22:12:47,True,False
charding,UePBOgV,2022-12-25T17:00:18,False,True
vdawson,yEkwXnRp,2020-04-19T05:10:09,True,True
elizabethgomez,moYvDRPYL,2023-04-23T00:48:04,False,True
steinnicholas,xZNgQWV,2022-10-28T09:46:05,False,True
cole91,oE,2023-09-22T07:10:20,False,True
cameronsmith,vzentHb,2022-12-29T06:01:51,False,True
hardingfrederick,xcOsHJzOB,2022-02-22T20:22:55,False,True
burnsmary,BWEoRdD,2021-10-30T14:50:12,False,True
clarkvincent,hNmV,2023-07-15T13:11:25,True,True
jadkins,Aje,2022-06-16T07:45:55,False,True
william93,khYKoXFO,2022-06-23T11:37:20,True,True
ehickman,LDKiVhKKxG,2022-12-07T23:21:30,True,False
jamiemiller,hmn,2020-09-12T21:37:09,False,True
melendezgerald,Wc,2022-11-04T14:47:10,False,True
christensenstephanie,ej,2021-02-09T14:02:40,False,True
cardenasjennifer,ruUGIvcY,2023-04-03T04:05:58,True,True
wadeallison,UGNJSbqqeX,2023-02-20T11:10:41,True,False
stephanie74,ZAfQAUfwr,2021-07-25T22:41:52,False,True
sarahrobertson,rNgN,2021-11-25T00:55:04,False,True
vhernandez,VZV,2023-08-25T06:09:16,False,True
trevinotrevor,UTad,2023-08-01T23:12:13,False,True
thomas81,kO,2021-01-23T20:35:44,True,True
cstrickland,Ye,2023-04-15T14:24:55,False,True
johnmurphy,CdQQUIskEP,2020-02-17T15:23:07,True,False
kathryn00,NuJUM,2021-07-30T16:01:11,False,True
tnorton,vqoaSuVvWh,2023-08-02T01:16:32,True,False
jacqueline56,ZaLs,2020-04-04T05:25:22,True,True
tlynch,yPilqZMAU,2022-04-10T10:45:21,True,False
downschad,oWCOHDS,2022-07-25T14:59:54,True,True
jasonmartinez,xiiPpThzX,2020-11-12T19:08:54,False,True
julianthomas,qeczT,2020-12-08T21:02:06,False,True
umoore,rUpCRU,2020-11-05T11:47:36,False,True
john00,fW,2020-09-01T06:25:43,False,True
smithpaul,wqZHhxZVf,2023-06-30T21:06:47,True,False
carralexander,oKTXhWC,2020-05-13T08:16:44,False,True
raylisa,odxcgRLvF,2024-03-24T12:55:59,True,False
elizabeth29,USsKIWPU,2021-03-22T06:02:23,False,True
riosbradley,nHPViatkym,2020-08-01T17:30:08,True,False
shawn11,KtAI,2020-09-16T21:28:47,False,True
jadams,Asym,2020-09-04T11:22:37,True,False
sara75,bpvIfMd,2021-11-16T12:37:32,True,True
kentholly,ZOwyrxuoM,2020-03-06T14:19:16,True,False
nicolejackson,HfKh,2024-04-14T00:25:04,True,True
kiddjulie,Zt,2021-01-20T09:17:32,True,True
jeffrey30,msgjlPw,2024-03-03T17:29:57,True,True
kimberlyjohnson,fOoarjaDyl,2020-11-16T08:52:10,False,True
pamela14,XTKCwnmws,2021-11-25T12:48:47,False,True
carrieewing,qjhBrKnr,2020-03-07T18:58:57,False,True
christopherdillon,wQ,2021-11-29T14:59:34,False,True
robertsonchristopher,VbQ,2023-05-14T19:45:28,True,False
bpeters,mvcJllPSCO,2023-02-03T21:36:56,True,True
sanderstimothy,HZYVh,2022-02-12T08:21:28,False,True
gcosta,JtsDCkd,2021-12-18T11:30:41,True,False
jesse33,WoDjjREa,2022-11-24T09:42:45,True,False
loriperry,pUMOliwC,2023-01-08T02:49:39,False,True
mgomez,NqQt,2020-07-10T05:38:06,False,True
cbutler,ko,2021-01-03T00:28:07,False,True
michael00,sBRutlHsH,2024-03-12T16:40:58,False,True
meyersreginald,NBoPNiK,2021-09-10T22:04:04,False,True
jo83,tvYPB,2022-02-18T15:40:41,True,True
kpierce,UdZ,2023-04-20T18:04:55,True,True
tsanchez,oZRdPUlP,2022-07-05T11:11:20,False,True
williamsthomas,UHcYoIAf,2021-10-20T11:36:12,True,True
fhale,LFPdrqck,2020-02-04T21:56:45,True,True
kennethharmon,BjtwtcNo,2022-01-24T09:31:33,True,False
philipbarnes,kwsElZcAK,2021-02-17T01:43:33,True,False
lisacunningham,oAanUEGyf,2024-04-12T01:21:52,False,True
adamsgene,STXGE,2022-08-07T13:52:03,True,False
georgedebra,HsMIBk,2020-12-20T03:50:50,True,True
camposapril,fOT,2023-02-19T10:15:21,True,False
ewright,Ubp,2021-06-12T18:25:26,False,True
matthew31,jlXqyrypG,2023-11-09T02:19:17,True,True
qgarcia,rYPXA,2023-03-22T14:47:06,False,True
alicia41,oAq,2022-09-17T09:49:12,True,False
brendamiller,WAqmvBYh,2023-12-24T20:21:28,True,True
sethmccarthy,WdBLniRZw,2023-06-25T05:01:16,False,True
ramirezalice,ARfkWFtsB,2022-07-13T20:50:56,True,False
jenniferallen,lYcdrhq,2024-02-20T09:22:47,False,True
wellssergio,DHSZG,2021-05-07T10:33:22,False,True
james40,XEiiRXHiN,2022-04-08T21:52:57,True,False
thomasscott,FofYe,2024-03-07T03:10:37,True,True
gordonchad,RkMStn,2022-03-24T08:14:46,False,True
cookcatherine,xhKbEZHmXE,2021-02-09T13:29:15,False,True
mark94,YtEjuyuW,2024-03-04T04:48:47,False,True
lewischarles,ZJLPM,2021-11-03T08:49:54,False,True
elizabeth14,gPbWRtjzAu,2021-05-22T18:36:50,True,True
sconley,llCCKEq,2021-06-17T04:53:42,True,True
patricia25,NHpNxCkHrg,2020-10-14T00:55:43,False,True
nancyjackson,LdJx,2022-01-06T20:19:14,True,True
leah69,uoqX,2023-03-27T02:32:57,True,False
adrian60,qWYnp,2023-06-01T14:35:48,True,True
christopher66,maONo,2020-04-18T00:24:15,False,True
cbarker,vM,2022-09-03T13:50:01,True,True
briannarodriguez,TeirFoLnWm,2020-12-23T22:05:07,False,True
rfuller,NPMhKYjmPP,2022-02-28T08:09:24,True,False
kramererika,OzXutagpY,2021-03-06T17:53:01,False,True
silvajennifer,jfKQ,2022-06-13T19:31:09,False,True
debrablack,XfAVmeGiA,2024-02-28T13:45:21,True,True
sweaver,NfE,2021-06-21T07:08:31,False,True
alejandromccoy,xroday,2023-03-05T20:21:19,False,True
wpowell,VNazSE,2020-01-04T10:27:54,True,False
jodijohnston,Ysf,2022-05-05T23:46:21,False,True
gbates,RLCKjdlem,2022-04-19T01:38:44,True,True
brownnathaniel,CBXelPF,2020-02-28T06:23:38,False,True
desireemyers,edc,2023-12-02T07:25:37,False,True
monicadeleon,kO,2020-12-25T05:40:01,True,False
smithalison,SmiMz,2022-03-21T15:28:03,False,True
hubbardjackie,YUPCSUV,2020-02-08T08:09:15,False,True
robertrussell,tWdHpXNaIU,2023-04-06T18:11:12,True,True
michaelvincent,XC,2021-05-25T00:59:13,False,True
michael66,EbohNYnIui,2021-11-19T13:13:10,False,True
darrenthompson,JaOT,2022-05-07T06:59:15,False,True
melissa28,GHGCascpN,2022-01-21T12:23:44,False,True
peckeric,XMygixO,2023-06-02T09:08:47,True,True
graycharles,FVARVlXw,2022-09-27T22:40:03,True,False
morgansmith,MJrBpV,2023-02-27T13:47:36,True,False
lawsonmarcus,YLllIx,2020-11-05T12:10:20,True,False
briannabaxter,svSivn,2020-10-02T10:28:37,True,False
timothy31,REi,2021-09-29T11:08:15,True,True
whull,EBZWl,2021-11-09T07:58:38,False,True
seanchapman,sbIUULCPlm,2022-05-04T06:36:29,False,True
pamela73,Mx,2020-06-24T22:33:35,False,True
crystal81,LXfzqE,2023-02-08T06:46:33,False,True
deborahberry,TiJ,2020-07-31T15:06:36,False,True
ashleyhodges,RHLu,2023-12-02T14:40:30,True,True
millerkatherine,iDgpi,2023-10-16T20:00:20,False,True
patriciaoneill,LIFhFYRQNH,2021-10-11T13:21:54,True,False
oirwin,cIijOyTS,2020-01-29T22:06:25,True,False
smithmartha,RJQcvPk,2021-10-17T10:45:37,False,True
pmcdonald,BIe,2024-02-03T21:21:38,True,True
tracydominguez,Kckm,2022-04-29T18:22:51,True,True
johnherrera,pPejZ,2023-11-01T09:53:10,False,True
pachecoamy,sbIUULCPlm,2021-06-21T11:46:10,True,False
crystalnash,SOu,2020-11-11T14:15:38,False,True
santosanthony,KSzkeHPcs,2023-01-03T08:08:31,True,False
cadams,BadzGV,2020-03-19T20:09:54,False,True
frederickchandler,WbJ,2022-02-12T01:51:41,True,False
john04,zCHlTA,2021-04-19T14:13:54,False,True
freemanmichael,iChb,2020-02-12T17:37:45,False,True
lmitchell,iLKt,2024-03-29T04:14:01,True,True
thompsonpaul,SfbqwSh,2023-08-07T08:07:38,False,True
carl03,sRxjvxhod,2022-09-19T23:07:11,False,True
jessica53,CdQQUIskEP,2024-01-19T03:15:18,False,True
alexander84,PLlMo,2023-08-05T15:51:12,True,True
theodorejimenez,cDoWR,2022-01-09T06:53:25,False,True
lawsoneric,GuVYKOK,2020-07-01T00:00:29,True,False
dbarr,czjsZw,2023-11-16T20:23:28,True,True
bradleyreed,AOe,2020-05-08T02:52:26,True,True
melissa28,hxlvwQxh,2021-06-02T04:30:38,False,True
walterjohnson,vBqEAYnpn,2022-06-13T03:55:15,True,True
woodnicholas,zVShewOA,2021-09-08T19:00:53,False,True
timothy31,gZaMkClm,2021-02-02T21:17:50,True,False
jporter,wS,2024-03-04T02:44:33,True,False
newtonashley,BWEoRdD,2022-11-18T01:23:41,True,False
khill,uFLKlQTKy,2022-04-17T02:50:20,True,False
brian09,CE,2021-04-07T01:57:51,True,True
wardbenjamin,hIo,2023-12-03T22:58:57,True,False
jeremy16,SMPT,2021-08-11T07:07:22,False,True
lauren67,SlSw,2021-04-05T07:19:51,True,False
candice64,tWdHpXNaIU,2021-01-02T11:43:00,True,True
richardmurphy,Fsppy,2020-01-08T17:55:55,False,True
alicia25,mJZIm,2023-04-05T23:29:23,False,True
mcantrell,UkvsYZMk,2020-02-01T12:09:21,False,True
philipbarnes,vQgUiPdJeq,2022-02-21T20:35:20,False,True
zglass,Vvf,2022-10-12T17:19:40,True,True
ecollins,HyZOQjkrF,2022-11-03T06:30:48,False,True
williamssteven,xm,2022-11-15T21:26:33,True,True
paul59,Tre,2020-07-12T00:33:15,False,True
russellgarza,rNxwWScKhM,2022-04-01T09:19:14,True,False
ymyers,MrotyDfbb,2023-03-01T03:02:54,True,True
brentschultz,sjj,2023-07-16T10:22:44,False,True
buckdawn,huGuolEUD,2020-08-14T12:45:55,False,True
maldonadotimothy,mnp,2021-09-08T02:07:38,True,False
xlane,yY,2020-07-22T07:28:25,False,True
shansen,ogqB,2023-03-25T14:38:43,False,True
tbonilla,GyQApKU,2023-01-11T00:08:42,True,False
stuartpatterson,IQScMP,2022-11-25T01:53:45,True,True
zwhite,fYToyvAW,2020-08-01T02:56:23,True,True
rodriguezmary,YBcg,2022-10-06T11:49:06,True,False
bennettmichael,RlnMuhpzID,2022-01-31T00:07:14,True,True
rodriguezeric,gPeMZN,2022-12-30T00:44:32,False,True
kristi65,qczrkPKn,2023-07-09T03:44:17,True,True
bcalderon,fJGQUD,2020-10-01T04:44:38,True,True
davidflores,wqojO,2021-10-26T16:14:46,False,True
igill,XdBJW,2020-03-28T04:02:27,True,True
jenniferrivera,aB,2022-05-19T07:45:51,False,True
kenneth21,kpiIcL,2020-05-17T14:13:22,True,True
ncox,WehdIxfcb,2021-06-28T05:26:42,True,False
smithlindsey,hCSMAQuu,2023-02-01T00:06:33,True,False
deborahgarza,YOrsccZ,2021-08-11T22:55:33,True,False
michael59,dQoIj,2023-02-20T12:44:41,False,True
james25,JjEP,2022-08-01T23:38:29,True,False
cohenholly,leELPGxFiM,2021-06-04T03:16:10,False,True
fmitchell,DoDqttUlSl,2022-08-27T01:51:49,False,True
fjohnson,VpndLncget,2023-07-01T21:18:34,False,True
christina09,mLa,2023-02-25T22:32:19,True,False
samantha25,AXlHDcOIw,2020-09-08T16:30:05,False,True
reedjesus,OWvkAxLNw,2023-05-02T18:17:43,False,True
vstein,fgceB,2020-07-28T19:00:16,False,True
kylie59,rAQVS,2023-06-04T07:21:46,True,True
michael87,PAcANPzHU,2023-11-26T16:40:14,False,True
blairjillian,gLfzcYcr,2022-05-26T04:31:12,True,False
nicolesimon,KSIyRaRurh,2021-07-26T01:09:05,True,True
zolson,REOGL,2022-05-02T14:35:37,False,True
nunezamy,kWAjS,2021-06-06T11:17:00,False,True
ubaker,GgS,2021-06-16T20:10:18,False,True
rileyherman,jqETqA,2023-02-09T08:06:45,True,True
amandacardenas,vP,2022-09-11T13:11:21,True,False
barnesallison,vWUFBCl,2020-02-26T00:50:55,True,True
uclarke,WPXDl,2021-08-08T13:24:06,False,True
ajames,pgfjBC,2022-07-22T22:37:02,True,True
obrooks,AOe,2020-04-28T11:55:45,True,False
noahmathews,fkWcBvW,2021-03-14T23:48:51,True,True
morganchristina,bmldLSguP,2021-02-25T10:29:49,False,True
cohenjennifer,pTOeq,2020-04-24T03:01:36,False,True
eweiss,XKMCaGVIC,2020-04-14T13:06:21,False,True
harringtonrobert,CMqq,2023-08-13T09:19:07,False,True
sarahleon,VRzulYvBEq,2021-11-12T15:53:29,False,True
martinmelissa,RBUVlDJKM,2021-04-25T23:51:33,False,True
cheyenne36,aW,2022-01-10T07:22:47,True,False
morrisoncrystal,dYFWtwZ,2022-04-05T22:46:50,True,False
stephanie53,bGVmsPvEYD,2021-06-05T19:39:57,False,True
opacheco,ZXWYP,2023-04-12T21:14:46,False,True
jennifer08,qYXSukuI,2024-03-15T19:36:39,False,True
meyercynthia,FHxyIe,2020-06-25T14:53:26,True,False
russellsimmons,nNGKgRBy,2022-03-04T05:37:42,True,True
danielsjudith,yRgvxwCfX,2024-01-27T07:08:38,False,True
petersenpatricia,wqAe,2021-11-20T02:33:39,False,True
graymary,cFBhyBGh,2022-11-26T23:07:00,False,True
