UserTag,ChatId,Since,IsAdmin,MutedMentions
lynnhunt,fXqaWo,2021-11-30T00:21:15,False,False
bennettmichele,fADsvL,2024-01-02T06:52:47,True,False
thomas83,RXXyaFBlYm,2020-01-04T13:09:31,False,False
mitchell96,cAozJSCCx,2023-03-14T13:37:35,False,True
timothygarner,rNrGqYxt,2021-01-11T09:25:33,False,True
thomasgutierrez,xLoP,2020-09-23T10:34:24,True,False
lauragonzalez,wTidQBQsm,2020-09-21T19:28:57,True,False
cohenjennifer,oTcOhnQi,2021-12-25T08:13:41,False,False
wallacejason,ZbTtWmVDe,2020-02-27T10:52:07,False,True
barbara86,IfJ,2024-04-14T21:40:34,True,True
dudleythomas,qcKYrZNqvE,2023-05-05T09:39:03,False,True
jkline,fX,2021-07-19T13:16:11,True,True
dylanwaters,nNxBC,2023-07-28T05:28:51,False,True
nicolesimon,pdjid,2023-02-12T12:41:35,False,False
pattonelizabeth,ciUtFvU,2023-11-20T03:31:16,False,True
steven73,fbAreQPT,2020-05-06T07:38:18,True,False
michaelkramer,JUEMbfO,2023-04-03T07:21:02,True,False
tyrone81,zAldpEj,2021-04-11T11:17:08,False,False
xmorrow,ToNXtLPqlG,2022-09-07T17:52:52,False,False
jessica51,sv,2024-01-04T12:15:14,True,False
kyleboyd,fUuXamp,2020-03-04T18:07:57,False,True
davidwest,zMxCoESSU,2020-10-20T09:05:51,True,True
nicole14,TgwxvMKE,2021-10-23T11:14:59,False,True
ballardkelly,AYXfow,2023-04-18T19:50:35,True,True
katiefernandez,IvLg,2021-08-04T03:08:14,True,True
ggarcia,FMx,2023-10-16T04:01:01,True,False
cgalvan,jjGEJbMoRn,2022-10-09T23:02:41,False,False
kimgeorge,bIURhKph,2021-07-13T19:17:51,True,True
lisanewman,yKsk,2023-05-02T05:12:40,True,False
yharper,uNrjYdnms,2024-01-13T13:06:53,False,True
alejandrojoyce,EDHgUlO,2020-04-08T10:31:08,True,True
brookeclark,aQAGadzc,2022-08-27T18:38:35,True,True
smartinez,cLyFjBJyV,2022-10-30T01:08:03,False,True
wilsonrobert,bXG,2020-09-25T06:00:43,False,False
gnewman,qe,2021-02-27T16:07:41,True,False
williamsmichelle,BCo,2023-06-09T22:20:30,True,False
garycohen,mfduLsffc,2022-07-24T06:44:43,True,False
lindayang,TyEyyaBYBB,2022-08-05T03:33:28,False,False
timothy08,hTEYmOd,2023-09-10T06:47:29,True,True
shanejones,GJoyyHqX,2023-04-12T12:17:56,True,True
elaine65,fWYOQOIZ,2024-02-11T21:19:16,True,True
andrew81,ra,2020-09-02T17:50:07,False,True
laraashley,ZtCUbzcP,2021-03-18T23:31:23,False,False
biancamullen,ManjirwmlR,2024-02-04T22:03:08,False,False
deborahrose,SuM,2020-11-12T05:22:19,True,True
pliu,BrIyULw,2020-11-28T23:27:19,True,True
josephharris,xYUw,2021-11-26T22:25:37,True,False
jodijohnston,ufau,2022-11-18T01:28:01,False,True
montoyalaura,Psd,2024-04-04T23:24:25,False,True
qmercer,pafWKGGGOY,2023-11-12T04:44:27,True,False
kathleenyoung,Wa,2020-03-13T15:09:38,False,True
rodriguezpamela,TcA,2020-01-06T10:47:19,True,False
megan22,XiVSrQ,2023-06-13T03:22:13,False,False
yharper,LkWTnGSH,2021-05-28T08:30:09,False,False
paynecody,sXxDgBzTF,2022-10-05T10:41:41,False,False
jason42,bWM,2021-06-21T20:01:19,True,True
iguerra,FW,2021-08-15T06:11:26,True,False
xthomas,xVLH,2020-01-23T18:29:34,True,True
jason42,eHRqKX,2021-03-02T12:44:19,False,True
mary74,AdIis,2021-07-07T05:46:32,False,True
vbarry,yzdazFhJ,2021-07-01T10:54:07,False,False
karenlopez,Ecd,2023-12-09T23:25:50,True,False
rthomas,jyC,2024-01-05T05:23:20,False,True
deborah27,hCrtKdzT,2020-05-03T14:45:31,False,False
patelsara,ZrheAdYN,2024-03-24T11:38:04,False,False
colinmcdonald,RLktn,2022-11-11T12:58:52,True,False
vfisher,plHkuGAi,2024-02-03T11:18:19,True,False
mstephenson,ZIShwnISi,2020-03-26T03:01:07,False,False
browningstephanie,KsInnUCwa,2021-12-26T23:48:31,False,True
parkskevin,IYitZMd,2021-01-17T05:33:41,True,True
jacquelinejohnston,tXk,2022-12-18T22:19:00,True,False
svasquez,hpc,2022-07-29T08:55:03,True,True
alexanderbrent,JtuURnMa,2023-03-23T15:30:07,False,True
benjamingeorge,UcnnCEou,2024-03-18T10:08:27,False,True
davisanita,nXOZMt,2022-08-29T02:57:22,False,False
gary89,ALWthdrg,2020-09-22T15:32:30,True,False
ggreene,IzDbiuaMyt,2023-12-31T09:02:09,True,False
jamiegonzalez,KgyTJEC,2021-03-13T21:31:17,False,False
kimberly73,GLTEr,2021-11-20T06:23:20,True,True
christopherschultz,QArJhsp,2020-11-23T20:15:41,True,False
bcalderon,cMoSHYB,2023-01-18T13:32:20,False,True
michaelhamilton,FP,2024-03-13T14:05:07,True,False
walter75,rCmcrfv,2022-03-19T22:41:45,True,False
fmckenzie,BtNoGgybJA,2020-05-26T22:41:11,True,False
zwhite,uDKnkOff,2022-01-23T13:20:33,True,False
dwang,NPkd,2021-12-06T17:38:39,True,False
riverakatherine,biRIKi,2021-07-31T05:14:26,False,True
lindseyyoung,FGHsasH,2023-12-27T19:37:33,True,False
josephjones,IniIvVI,2021-06-05T21:20:38,False,True
rfuller,sMcsS,2023-06-06T00:23:13,False,True
jessicawalters,UeOinreiOt,2022-04-12T15:58:03,False,False
jperez,trYv,2023-09-28T03:38:05,True,False
holly82,ETNuJbKiY,2021-03-27T15:41:05,False,False
marymorton,jEdnQD,2022-06-30T06:43:42,True,False
victoriawilliams,ZKTb,2023-06-13T13:33:20,False,True
phuff,YgXKkdjt,2020-08-31T11:34:06,True,False
ojackson,ngMnR,2023-06-29T21:05:33,False,False
josepholiver,cgIoQIb,2022-12-26T09:07:51,True,True
tony86,JsonPFtY,2021-06-30T12:06:49,True,True
williamsfrederick,JsonPFtY,2020-07-23T23:19:30,False,False
justinbarnett,pDvySNdS,2023-05-29T08:49:46,True,True
margaretrice,iyrPah,2023-05-24T20:15:40,True,False
rthompson,bRlzxly,2022-11-02T21:48:51,True,False
teresa80,XkYfOmzdiw,2023-12-09T08:34:48,True,False
joseph65,BNn,2020-11-12T22:12:32,False,False
heathermclaughlin,cpSzDt,2023-04-17T23:40:00,True,True
sandra68,sCGoQ,2020-11-13T15:37:05,False,True
danamora,aI,2020-11-27T14:01:16,True,True
hansenbreanna,kZO,2020-09-26T19:24:02,False,False
lopezwilliam,urFRRO,2021-06-06T21:26:54,False,False
michelle25,XHG,2022-12-14T10:54:47,True,False
emilysnyder,jtdZRSgZjG,2021-11-07T21:29:19,True,True
wardparker,rBihmWu,2020-04-29T15:35:06,True,True
autumnsparks,xge,2024-04-01T23:15:57,True,True
jacobsmith,vClMrNeG,2023-04-02T11:21:11,True,False
richard43,zNxtvl,2022-06-08T22:51:41,True,False
andrewmayer,zINMCEwHlA,2022-07-29T12:10:12,False,False
brittanyevans,sCgBstSmo,2024-02-17T14:57:55,True,False
kyleboyd,JHAKmPgyp,2024-02-28T11:40:53,True,False
petersonheather,XorkcqNH,2024-03-09T22:37:28,True,False
patriciawright,hVg,2022-09-10T15:33:44,True,False
mary86,oTxsCH,2022-07-17T01:55:03,True,True
jennifer94,Uo,2020-08-08T15:21:05,True,False
keithcarson,xWwvkWxA,2022-01-01T21:31:28,True,True
veronica23,KEKyp,2022-11-10T12:34:47,False,False
tonyflores,czFPc,2020-03-09T11:34:57,True,True
stevenevans,fNsIWtW,2022-02-06T16:43:02,True,True
baileypowers,QbjrellWk,2021-12-05T09:26:07,False,True
nathangonzalez,izUxc,2022-06-02T07:51:11,True,False
matthew67,TyEyyaBYBB,2022-08-07T22:56:00,False,False
michael22,zJXfjdyk,2021-05-21T11:21:53,True,False
frycurtis,ylcib,2020-05-25T15:13:15,False,True
richard60,InzldUCc,2021-07-18T09:44:43,False,True
knighteric,qrDZgml,2022-03-27T08:50:45,True,True
phillipgreene,rf,2021-01-15T12:04:18,False,True
bmullins,WTPgGsn,2020-08-19T21:26:50,True,True
vaguilar,RqMmtiDuhY,2022-08-11T05:54:00,True,True
heather44,VwDjohKVif,2021-04-03T15:34:20,False,False
lisa28,xCzwjNH,2020-11-10T23:52:58,True,False
kennedyjames,xvDVqJXACp,2023-06-02T02:47:07,False,False
traceygrant,wBakhjws,2022-09-12T14:38:41,True,False
lisa03,fQmxgAerEe,2024-04-15T10:47:06,True,True
gomezjacob,BEdKq,2021-07-31T06:44:14,True,True
pruittmichael,gepNs,2022-10-14T13:16:50,True,False
megan17,trcVvE,2021-05-09T09:02:29,True,True
sharon30,bvLWzG,2023-12-06T01:38:40,False,False
beardrachel,aPamCqGuJ,2020-08-21T20:12:18,True,True
urodriguez,SS,2020-05-16T17:18:09,False,True
brian47,BAQ,2022-04-02T10:15:51,False,True
monroedylan,Db,2020-11-21T01:16:44,False,True
amandaknox,eMitJ,2020-04-23T02:30:07,True,True
cynthia41,lQxho,2021-03-10T21:38:22,False,True
kaylasims,JFcmtE,2020-08-04T19:06:41,False,False
robertbennett,BCo,2023-03-25T18:20:11,True,True
ccook,gql,2020-08-18T14:45:55,True,True
bryan10,VYFFjXhQ,2021-01-16T17:07:37,True,False
nbriggs,iiTh,2023-07-05T04:21:59,False,False
heather38,qRQSUuNlMb,2020-08-08T09:02:36,False,True
millerkevin,IY,2022-01-07T14:16:47,True,False
josephgilmore,eayRSLQn,2020-11-14T23:14:31,True,False
sandra69,HtWI,2021-03-22T11:13:32,True,False
nathanalvarez,KTzkyi,2022-07-28T21:06:46,False,True
aliciajones,ufau,2020-04-10T18:39:39,False,False
schmidtjason,YUdXx,2024-02-03T20:17:22,False,True
craigjames,HCjs,2023-11-19T16:11:18,True,True
kennethgray,knGAI,2023-01-02T04:39:54,False,False
imason,vDOLk,2021-10-09T19:47:58,False,True
richmondmark,cwiWFV,2020-05-22T23:56:01,False,True
rmcconnell,NIHCkg,2021-09-29T09:20:00,True,True
websterchristopher,BBDJS,2021-12-16T07:44:11,True,True
sara18,iK,2023-12-27T21:04:12,True,False
tammy73,iVuxMt,2023-02-16T03:04:53,False,True
knguyen,uKAqvAoTCU,2021-07-09T06:13:40,True,True
davidclements,qUhcCJoQMm,2022-10-04T17:23:44,True,True
gvelazquez,eOo,2022-08-22T22:18:43,True,True
ramirezalice,eOo,2023-11-03T09:10:02,True,True
gary97,HXQrCAWv,2024-01-13T21:28:06,False,True
marymoyer,kGFkCCo,2021-04-29T10:10:54,True,False
jacklopez,XjkRLQqLLb,2021-01-17T11:16:29,True,False
destinykent,jVuGsPdTq,2020-09-11T09:05:45,False,False
rebekahcooper,GAVVjwQVEv,2022-08-31T11:32:35,True,False
aliciasilva,uvU,2020-11-26T08:53:05,False,True
mortonlindsey,vQqogDgA,2020-03-20T17:54:34,False,True
cthompson,PNHWFC,2021-10-06T05:50:38,False,False
victorwood,nDwNHk,2021-11-05T10:05:25,False,True
susan40,uXUcj,2020-12-02T15:44:19,True,True
qrichards,rOnn,2023-02-05T03:30:21,True,True
brittanybennett,YfMbH,2023-12-27T04:41:13,True,True
courtneycarter,IbP,2023-08-01T05:24:44,False,False
phillipschristina,buvejsOj,2022-02-01T12:15:44,True,False
ethan33,lILVYBx,2020-11-09T13:22:01,True,True
hayley85,cjCYwNdhuD,2023-12-11T01:50:07,True,True
armstrongdanielle,aHKwGyOCAu,2023-07-21T10:20:43,False,True
susanmoran,WVt,2021-06-09T20:55:47,False,True
garciarichard,PeUfxVr,2020-10-07T18:52:14,True,True
maria11,oEzoJmADt,2022-07-22T17:42:20,False,True
tracy18,HHIuglg,2021-08-07T18:11:39,False,True
latoya38,PYMo,2020-08-23T06:43:20,False,False
parkjoyce,RUnI,2022-04-10T22:55:18,True,True
colemanann,RQ,2024-01-19T23:28:14,False,True
maureenherring,BBDJS,2020-09-11T09:25:21,False,False
riosbradley,ZDVUlGkSt,2023-03-22T13:47:26,True,True
darrellbishop,iFl,2020-09-10T07:04:14,True,False
xwhite,MvbObj,2020-07-01T16:33:58,True,True
guerrerosamuel,lplWtOuya,2024-01-07T13:18:01,True,True
vazquezdean,zkBsFIShb,2020-09-01T02:37:44,True,False
kingkristine,PNvFeh,2020-01-11T15:16:12,True,False
sarahcruz,KsEl,2023-01-23T06:31:54,False,True
kfisher,kPA,2023-02-02T02:38:44,False,False
ucline,hDUbdEULvg,2021-01-23T20:50:17,False,True
amanda77,gAUy,2022-05-09T11:05:38,True,False
xjohnson,jGUXtIDd,2022-03-05T09:21:07,False,True
stephenthomas,JAudJM,2021-05-19T10:08:17,False,False
samuel81,IWFfpbYCul,2020-10-13T00:57:11,False,False
angela71,RhiW,2023-04-11T06:35:28,False,True
christopher70,RAUvujQB,2023-11-11T15:14:56,True,False
wardmichael,mTwoi,2021-04-10T17:24:05,False,True
juan09,pP,2020-12-27T23:46:08,True,False
qjacobs,NClWAeij,2021-12-20T17:08:10,True,True
steinsarah,QGUjJgir,2022-08-22T16:19:29,True,True
austin63,TNNy,2021-01-17T04:40:05,False,True
ann34,QoTX,2022-02-16T03:41:22,False,True
eespinoza,XSxlbx,2022-01-31T16:04:59,True,False
hayesjacob,zX,2022-11-14T09:08:19,False,False
tylerolson,OYrEAmObaV,2024-01-09T17:04:24,True,False
brandonrobinson,UxEDFQXzU,2023-06-20T17:31:02,True,True
rachel51,fzrklGQPm,2021-09-13T15:15:17,False,True
marcdominguez,GIdG,2023-09-16T15:13:14,True,True
jnorton,oxhPwuCAM,2021-09-16T21:58:29,False,False
hrobbins,GHlLSUCtw,2023-04-17T09:47:44,False,False
juliamclaughlin,lA,2020-12-04T11:14:57,True,True
millerjeffrey,CrMQ,2021-03-24T17:19:49,True,True
david03,NMymU,2023-09-09T00:34:19,True,True
jenniferrivera,mRbhK,2020-12-29T20:21:44,True,True
stephen60,hwFfdsgCN,2023-07-11T02:35:12,True,True
matthewbridges,PhDtV,2020-09-27T10:29:40,True,True
rstrong,NXvaRsSTx,2020-09-13T04:51:15,False,True
hdavis,OyNMNM,2022-06-16T00:19:04,True,False
veronicatapia,bNhD,2021-09-06T14:21:07,False,False
hmitchell,vpcXTNn,2023-07-13T06:30:44,False,False
pjackson,WEDYp,2022-10-05T16:07:28,False,False
donaldturner,bOOxzXwwtK,2024-02-06T16:00:11,False,True
sarahjones,xlaHc,2020-04-04T05:26:34,False,False
johnpetersen,AUoSMYbkzD,2020-10-27T01:48:00,True,True
derricktravis,JzLv,2021-06-07T18:27:34,False,True
hannah96,MKuXJLU,2020-05-03T09:30:21,True,False
matthew31,eFAdwSRs,2022-06-24T02:56:51,False,False
lisa12,aRQDUUT,2021-05-27T03:41:40,True,False
katherinewolfe,rpmUYFn,2020-08-06T02:36:06,True,True
zsims,MVPFe,2020-11-12T07:44:23,False,True
xwhite,ZOwoMhzmU,2022-03-03T23:47:39,True,True
arivera,KzV,2021-01-08T00:58:53,False,True
alangonzales,VEzBpOzYQ,2021-04-03T10:37:27,False,True
danielbrown,hvBAoTii,2023-02-01T11:00:30,False,False
vowens,jKPy,2020-08-16T23:42:53,True,False
xshelton,oVTQCpAy,2023-10-04T13:37:42,True,True
javiergonzalez,FNoKA,2022-12-20T19:10:27,True,False
jacobgraves,Qekr,2021-04-24T15:59:28,True,True
hansenbreanna,AYiJvyVDN,2022-12-23T11:28:35,True,False
qrodriguez,wPz,2023-08-16T06:23:41,True,True
leonard52,FVqNtjRh,2022-05-07T16:57:02,False,True
pjackson,jzrhmNdK,2021-01-08T15:52:22,False,False
hortondaniel,pMJYuceFKo,2021-05-27T18:53:21,True,False
michellemiller,AiOuKWXO,2022-12-28T18:45:41,False,False
kbrooks,qbpYfZBl,2023-05-27T00:45:10,False,True
torresashley,GLCGhLsQ,2020-04-05T02:25:39,False,False
fsullivan,dzCSNjw,2021-09-11T21:55:16,True,False
leejon,huUBkgKgHF,2023-05-27T02:09:40,False,True
davidsanchez,yI,2020-04-02T05:03:10,True,False
heather48,pKmaNOS,2020-05-22T15:49:23,True,False
angie59,HHCbWXDxQr,2023-09-02T02:16:01,True,True
jennifer05,PYHZ,2020-10-03T22:55:41,True,True
rogersmarcus,icrqxMxOE,2020-09-18T00:50:04,False,False
bradfordamanda,uOQR,2021-01-22T05:34:39,False,True
timothymoore,PhZU,2022-07-20T15:59:02,True,False
storres,tLUKNEXe,2020-12-14T19:29:14,False,False
zmcmahon,eMpy,2020-10-23T10:51:11,False,False
tammysheppard,rjNyKGFqZg,2023-06-14T15:10:46,True,False
sabrinawolfe,UZylqJ,2024-01-03T16:14:22,True,False
operez,SSqXPbZUHJ,2020-10-12T17:17:46,True,True
tristan95,Xpw,2023-02-02T12:51:16,False,False
crystalnash,IdDTY,2020-12-13T10:08:57,False,False
pamelaparker,jmNOJlSkgQ,2021-05-02T05:35:00,True,True
bentleybrian,lIR,2020-04-30T16:06:32,True,True
vasquezpeter,ZNFUHQu,2021-04-17T20:20:33,False,True
zsims,duFwOW,2020-10-11T02:52:38,True,False
toni27,qoalEiVJf,2023-10-16T04:35:54,False,False
patricia46,zgNRxQJj,2020-05-12T15:58:45,False,False
nicolewilliams,jfj,2020-07-11T06:17:54,True,False
opacheco,PuDyHAuzEc,2021-12-28T20:43:16,True,False
molly82,AygFmPvXTN,2022-06-23T09:58:17,True,False
donaldbarton,KytsyXh,2021-09-26T02:47:39,False,True
erikascott,SSqXPbZUHJ,2022-01-28T15:00:51,False,True
monicadeleon,ehzzDq,2022-01-11T17:13:23,False,False
opacheco,fXKEKC,2021-05-17T14:07:03,True,True
hflores,mz,2021-07-21T04:26:07,True,True
andradematthew,Tpklm,2020-02-28T18:35:52,False,True
michelle62,ZOXn,2023-02-12T17:29:52,False,True
cday,DMMpleq,2022-01-27T16:16:06,True,False
mcoleman,ESw,2022-05-12T10:54:57,True,True
ujohnson,DEvaFs,2023-12-21T23:38:49,True,True
hornbrett,rUmuxOAA,2023-09-13T20:41:13,True,False
knguyen,mmB,2021-02-28T00:55:53,True,True
laraashley,Cd,2021-12-21T10:16:05,False,False
qhamilton,dX,2021-11-30T09:47:10,False,True
donald34,ktMQJfyZXO,2020-11-23T15:56:41,True,False
mcgeesamuel,ifCyRyg,2022-07-29T06:15:44,False,False
josemercado,Yn,2022-05-04T03:12:29,True,True
keith53,MtA,2023-02-03T10:49:23,True,False
douglasfrancis,KiIY,2023-02-12T18:10:51,False,False
ostephenson,WicTNeOBy,2022-10-21T22:21:40,True,True
boothjeremy,ZlNt,2022-09-14T19:11:00,True,True
emilyboyd,mlFyRs,2023-10-26T18:34:12,True,True
millerkatherine,piB,2021-03-31T22:44:26,True,True
michael69,CQyYwG,2023-04-13T05:18:29,True,True
louisadams,QbjrellWk,2020-01-06T05:40:27,True,False
brandonmcclain,rcatboDx,2020-05-07T05:31:34,False,False
charleskidd,VyChEqx,2023-08-05T08:10:54,False,False
gutierrezjessica,befmRYzZJ,2021-06-02T14:20:17,False,True
ehernandez,WXPwBbQrlh,2020-05-02T19:45:23,True,False
davidstevens,IYitZMd,2022-09-20T07:35:07,False,False
ipeters,sUzvqzZB,2021-06-10T04:37:06,True,False
garrettmatthew,jc,2021-12-13T02:32:54,True,True
uwilliams,PcnCal,2020-05-08T16:11:34,True,True
barneschelsea,RQPYsGYId,2023-02-11T10:34:06,False,False
asmith,FwXeIFGg,2022-02-05T13:17:38,False,True
uhenderson,jUOtsR,2022-01-07T09:34:25,False,True
jrobinson,EdBCVJ,2020-09-09T17:49:58,False,False
lowerandy,yqbyqtcYJC,2023-01-29T22:00:13,False,False
richarddixon,Nd,2023-12-30T03:56:29,True,False
meyersreginald,RByB,2023-10-30T13:58:12,True,False
sblackwell,fAyaGvTv,2024-02-03T15:42:35,False,False
smithjoseph,ZjvzpsHZ,2023-07-20T22:02:27,False,False
fvazquez,QFEuin,2022-01-10T08:15:17,False,False
ashley11,QfRt,2023-11-13T17:15:30,True,True
patricia25,XQuewNe,2022-04-23T05:56:36,True,False
jonathanford,qarpFD,2023-05-26T06:10:07,False,False
vincentrobinson,IFnpVmeakB,2024-03-27T07:30:10,True,False
justin17,QSHCbBn,2021-10-20T11:35:54,False,True
kerri66,dCx,2022-09-30T18:19:05,True,False
sandraperez,dYpKghGh,2024-01-11T05:28:59,False,False
scottrachel,aeLu,2020-07-15T20:04:34,False,True
mooremichael,DoDhhctp,2021-09-09T09:39:41,False,True
troy41,dtAE,2020-04-23T03:01:31,True,True
keithharris,EKMgZd,2022-07-31T08:11:54,False,False
christina70,Ser,2021-09-06T03:55:31,False,False
hendersonmartha,mZrhcZVQl,2021-12-29T02:25:35,False,True
williamstokes,bvLWzG,2022-12-23T13:43:52,False,False
nguyendawn,pz,2024-03-12T17:58:49,True,True
bradleyregina,JUofc,2021-09-21T07:03:03,True,False
gstevens,rUmuxOAA,2022-11-06T16:00:25,True,False
sanchezjeffrey,RHU,2021-02-21T12:02:04,True,False
steinnicholas,xFGQP,2021-04-19T02:02:27,False,False
rpatrick,ncfhtEpRp,2021-12-05T18:28:41,False,False
torresashley,ev,2023-01-08T19:02:34,False,True
ehickman,zK,2023-02-22T03:58:37,False,False
hartmankara,ljJvWK,2023-10-10T07:30:58,True,True
hendrickscaleb,CyhpUmUt,2020-11-24T18:07:01,False,False
andreworozco,BhXLdae,2021-09-14T04:40:26,True,True
zandrews,YgfjF,2021-06-04T00:22:35,False,True
stephanieterry,Rh,2021-07-26T20:23:15,True,True
scottbrooks,vjT,2021-11-15T15:20:51,True,False
reedcindy,dQKm,2023-08-26T22:45:55,False,True
melissaphillips,ZT,2023-11-11T22:11:21,False,False
brendan34,YEW,2023-04-09T08:01:12,True,False
juliabutler,elbjDIBhh,2023-01-23T05:30:51,True,False
kmosley,RJNEik,2021-09-29T11:31:53,False,False
vowens,dlVcM,2022-02-19T16:10:54,False,True
alexis72,wFciy,2021-04-09T05:08:00,True,False
ngarcia,hNpkqFZgqw,2020-09-17T00:46:06,False,False
adam32,rwBSmQH,2021-01-19T15:13:05,False,False
frazierjoshua,ipJqACP,2021-09-11T03:09:02,False,True
cyoung,fbRc,2020-02-29T12:49:37,True,False
barnesronald,bv,2021-02-14T01:53:59,True,False
stephanieedwards,Nxqf,2024-03-06T09:47:30,True,True
brandon97,ZJK,2022-02-27T22:49:32,True,False
shari50,Qy,2020-02-05T09:55:23,True,False
janet98,KYSlrGyFoa,2020-09-20T16:47:11,False,True
hkennedy,zedytYBfRy,2021-11-20T23:38:57,True,False
whuff,eBpwkJEeA,2020-06-17T06:50:28,False,True
shawn13,ffQbcxSsSG,2023-09-28T01:19:38,True,False
ztran,QGOhLqCm,2024-03-01T09:04:34,False,False
perryrobert,Odzobkc,2023-06-26T02:23:07,True,False
deborahross,HfFHgKG,2022-10-17T06:54:43,True,False
julie64,Ld,2023-04-24T15:30:00,False,True
adam58,mbmrmmnd,2022-05-20T08:19:38,True,True
deborahgarza,CQyYwG,2024-01-15T06:04:42,False,False
muellerdaniel,gUdDm,2023-09-21T05:28:52,True,True
wstokes,TnH,2022-08-13T18:35:17,False,True
hancockdiane,vQgSlQLHG,2021-10-04T03:54:55,True,True
shawamanda,uA,2022-12-16T11:10:56,False,True
lopezleonard,AIzOVRU,2020-04-07T14:21:13,False,False
carpenterjaclyn,GZkWJa,2021-11-22T11:55:40,False,True
roseteresa,UlLKx,2023-03-09T05:35:44,True,False
dbrown,XdLGDzAC,2023-01-17T04:08:26,False,True
hubbardkatherine,nyIeCn,2022-08-04T05:54:55,True,False
stoneemily,XsJ,2021-04-21T04:56:13,False,True
rebecca50,oQTUHtJPFT,2020-10-02T21:14:59,False,True
alexiswilliams,lIR,2022-03-06T20:52:45,False,True
cyoung,YuDJ,2021-06-08T08:24:23,False,True
john85,VoZmZqd,2024-01-30T14:27:50,True,True
patriciabishop,xVOLG,2020-04-09T07:33:43,False,False
danielhuber,bwoZPJsEvT,2020-01-26T11:52:18,True,True
usimmons,rrZMu,2022-03-08T13:30:21,False,True
rknapp,GtCIfM,2021-07-07T21:28:57,True,False
bcook,XRKtY,2020-08-29T07:23:27,False,False
quinnmatthew,brwvMpN,2021-03-09T01:11:26,True,True
nreid,QNQzBl,2022-08-13T23:45:32,False,False
whitekatherine,pMGe,2023-02-05T13:24:05,False,False
herreraaudrey,IVJjzfm,2023-01-08T00:00:53,True,False
anita20,AYrWrq,2021-11-28T17:50:26,True,False
prussell,tG,2020-10-08T14:12:42,False,True
kboone,bUphtRKjJ,2022-05-21T09:38:25,True,False
gabriela88,EdAZpydyBs,2022-10-30T05:02:40,False,False
kthomas,aSyvYHzaLP,2023-11-17T19:01:02,True,False
spencerroberto,ymI,2021-04-12T18:02:40,True,True
lcabrera,vk,2023-05-25T17:09:19,False,True
michael54,Dinrc,2021-05-22T19:30:41,True,False
pguzman,sF,2021-04-13T15:15:26,False,False
fhunt,Kog,2024-03-31T02:20:07,True,False
michealmay,ASl,2024-01-20T17:44:42,False,False
martinezbrandy,BNn,2022-02-17T22:19:27,True,False
erobles,PEQXuj,2024-02-20T13:08:49,False,False
fgoodman,mbmrmmnd,2024-01-02T13:37:38,False,True
olivertyler,JisaSXBq,2021-03-19T18:17:44,True,False
ivanmadden,bV,2022-04-05T10:21:19,True,True
townsendandrew,IHfCDhF,2020-11-22T13:08:01,True,False
williamhines,xTzW,2023-10-11T14:30:39,False,False
linisaac,xhpOOA,2022-01-27T02:43:23,True,True
townsendandrew,yaoUPKHQW,2020-09-09T18:17:25,True,True
nicholsjacqueline,gUdDm,2023-10-25T07:43:21,False,True
lisa46,sdxmnU,2024-02-01T01:05:54,True,True
christopher67,ycJZwhTbs,2021-07-21T14:18:50,True,False
tbell,XnyXZnnO,2021-02-07T22:42:39,True,True
donaldhall,ULsWbIg,2021-12-02T17:29:06,False,False
courtneycurry,StbiLX,2022-04-13T06:06:17,False,True
pnelson,FGHsasH,2022-04-30T03:26:10,True,True
barbara15,WqEvOoQb,2023-05-31T23:06:30,False,False
catherine00,FqxQKU,2020-12-14T23:38:37,True,False
denise94,uNrjYdnms,2022-11-26T06:20:03,True,True
burkepaige,dzCSNjw,2022-01-12T08:21:44,True,True
susan79,AecRYejwOe,2022-03-20T06:54:18,False,False
belinda59,xi,2023-02-20T13:22:42,False,True
davidsellers,GUwVNeacEz,2020-04-28T14:01:24,True,True
dawnherrera,QUeF,2020-12-06T11:45:19,True,True
mary32,NYoyAuvrm,2020-11-05T19:34:09,True,True
aliciasilva,krxJbMb,2022-02-21T18:09:40,True,True
mclaughlinstephen,MMMZFwF,2022-03-30T08:44:30,True,False
millerrichard,lioiLV,2021-11-05T20:24:08,True,False
allenjones,HmZBnqJi,2022-04-11T14:41:46,True,True
dennisphelps,byZMz,2022-12-07T09:35:49,False,False
maxwatson,iSjrIDsWdh,2023-01-17T22:31:20,True,True
valerierobles,bcYp,2020-05-01T08:06:41,False,True
kariyoung,PH,2020-05-02T19:55:55,True,False
millerrichard,zKkhL,2020-06-19T05:12:34,False,True
pjackson,MFkvDD,2022-02-24T07:03:58,True,True
richardperez,uuL,2022-09-09T00:56:15,False,False
tammy45,lzuortaguz,2022-10-01T02:03:02,True,False
angela41,epFRN,2020-11-19T14:51:11,True,False
christophermiller,rwBSmQH,2023-05-25T01:41:02,True,False
oconnordiane,DEGiFJAzf,2021-07-16T09:23:07,False,True
collinsmarisa,aZrbeAcI,2022-01-13T12:34:24,False,False
calvinsmith,DIdiDU,2020-02-06T23:05:44,False,True
nicholaslewis,plR,2023-11-02T00:17:58,False,True
meganroman,yfpdJLga,2022-02-12T13:21:50,False,False
lblack,YGThayR,2022-10-18T14:03:56,True,True
sescobar,XRFfKrNcX,2023-01-31T23:33:26,False,True
marvinparks,sWfgc,2022-06-14T01:11:35,False,False
